department,category,commodity,sub_commodity,id_upc,dsc_upc
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED GRAPEFRUIT,2500005175,SIMPLY GRAPEFRUIT
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED GRAPEFRUIT,2500005450,SIMPLY GRAPEFRUIT
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED GRAPEFRUIT,4122058000,HEB SI RIO RED GRAPEFRUIT 52OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED GRAPEFRUIT,4122086221,HEB RIO RED GRAPEFRUIT JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED GRAPEFRUIT,4122086222,HEB RIO RED GRPFRIT JUC W/CAL
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED GRAPEFRUIT,40000134159,HEB RIO RED GRAPEFRUIT JUICE  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED GRAPEFRUIT,40000134160,HEB RIO RED GRPFRT JCE W CAL  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED GRAPEFRUIT,71279720012,INDIAN RIVER RUBY RED GRPFRT J
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED GRAPEFRUIT,71279720059,INDIAN RIVER RUBYRED GRPFRT JU
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED GRAPEFRUIT,76235705960,EVOLUTION EVL GRAPEFRUIT
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED GRAPEFRUIT,77134400922,BLK RVR PRE RED GRPFRUIT JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,67305,HEB PREMIUM OJ 64 OZ-B1GIF
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,1400000975,BORDEN ORANGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,1630015114,FLORIDA!S NATURAL ORIGINAL OJ 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,1630015121,FLORIDA!S NAT HOME SQUEEZED OJ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,1630016504,FNOJ NO PULP OJ SS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,1630016564,FNOJ ORGINIAL NFC
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,1630016565,FNOJ SOME PULP ORANGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,1630016574,FNOJ NO PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,1630016575,FNOJ W/ PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,1630016820,FNOJ NO PULP 52OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,1630016821,FNOJ SOME PULP 52OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500000003,SIMPLY ORANGE WITH MANGO SS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500000024,SIMPLY ORANGE PULP FREE SS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500000032,SIMPLY ORANGE MANGO SS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500000375,SIMPLY ORANGE ORIGINAL SS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500003208,SIMPLY ORANGE PULP FREE 4PK
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500004080,SIMPLY ORANGE WITH MANGO
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500004082,SIMPLY ORANGE W PINEAPPLE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500004400,SIMPLY OJ HIGH PULP 52 OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500004483,SIMPLY OJ MEDIUM PULP 52 OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500005074,SIMPLY ORANGE W/BANANA
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500005077,SIMPLY ORANGE W/TANGERINE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500005280,SIMPLY ORG GROVE MADE 89OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500005416,SIMPLY ORANGE CONTRY STND 52OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500005433,SIMPLY ORANGE PULP FREE 89OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500005437,SIMPLY ORANGE WITH MANGO
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500005438,SIMPLY ORANGE WITH PINEAPPLE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500005500,MIN MD PREM LIGHT OJ BEVERAGE 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500005542,SIMPLY ORG ORIG PULP FREE 52OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500005544,SIMPLY ORANGE HIGH PULP 52 OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500010000,SIMPLY OJ NO PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500013025,SIMPLY OJ 4PK
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500013420,SIMPLY ORANGE CALCIUM
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500013422,SIMPLY ORANGE HIGH PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500013424,SIMPLY ORANGE PULP FREE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500013663,SIMPLY ORANGE JUICE PULP FREE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500013665,SIMPLY ORANGE JUICE CALCIUM
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500013667,SIMPLY ORANGE JUICE HIGH PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500013673,SIMPLY ORANGE JUICE WITH MANGO
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500013676,SIMPLY OJ WITH PINEAPPLE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500013678,SIMPLY ORANGE JUICE PULP FREE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500013682,SIMPLY ORANGE JUICE HIGH PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,2500013684,SIMPLY ORANGE JUICE MED PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4122014724,HEB NFC HOME SQUEEZED OJ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4122014725,HEB NFC GROVES CHOICE OJ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4122055710,HEB OJ NO PULP SS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4122057785,HEB ORG OJ 52OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4122057994,HEB SI SOME PULP OJ NFC 52OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4122057995,HEB SI NO PULP OJ NFC 52OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4122057997,HEB SI LOT OF PULP OJ NFC 52OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4122058029,HEB SI SOME PULP OJ NFC 89OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4122058030,HEB SI NO PULP OJ NFC 89OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4122069769,HEB PREMIUM ORANGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4122082380,HEB NFC HOME SQUEEZED OJ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4122082381,HEB NFC ORIGINAL OJ 92OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4122086215,HEB PREMIUM OJ NFC 59OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4122086219,HEB HOME SQUEEZED OJ NFC 59OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4122086220,HEB GROVES CHOICE OJ NFC 59OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850000100,TROP PURE PREMIUM OJ NO PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850000102,TROPICANA PP OJ               
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850000139,TROPICANA PP OJ HOMESTYLE     
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850000250,TROPICANA PP ORIG OJ NO PULP  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850000414,TROPICANA PP GROVESTAND OJ    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850000629,TROPICANA PP ORIG NO PULP 6PK
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850000717,TROPICANA PURE PREMIUM OJ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850000906,TROPICANA PURE PREM GROVESTAND
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850000945,TROPICANA PP HEALTHY KID 6PK
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850001775,TROP PURE PREMIUM ORIG SS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850001777,TROP PURE PREM SOME PULP SS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850001833,TROP PP ORIG NO PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850002073,TROPICANA PURE PREMIUM ORIG
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850002076,TROPICANA PURE PREMIUM W/PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850020102,TROPICANA PURE PREMIUM 59OZ   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850020139,TROPICANA HOMESTYLE SOME PULP 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850020274,TROPICANA ORIGINAL OJ 52OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850020275,TROPICANA SOME PULP OJ 52OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850020414,TROPICANA GROVESTAND          
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850020564,TROP PP ORNG JCE LOTS OF PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850020567,TROP PURE PREMIUM OJ SOME PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850020571,TROP PURE PREMIUM OJ NO PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850020572,TROP PURE PRM OJ NP CLC VIT D
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850020603,TROP OJ NO PULP 11Z 12PK
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850030102,TROPICANA PURE PREMIUM 52 OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850030139,TROPICANA HMSTY SOME PULP 52OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,4850030414,TROPICANA PP LOTS OF PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,9194508340,DF NFC ORNGE JCE NO PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,9194508341,DF NFC ORNGE JCE W PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,40000051213,HEB PREMIUM ORANGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,40000151196,HEB PREMIUM ORANGE JUICE      
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,40000151201,HEB GROVES CHOICE NFC O.J.    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,40000153067,HEB HOME SQUEEZED STYLE NFC OJ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,40000153068,HEB NFC ORIGINAL ORANGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,40000215384,HEB OJ NO PULP SS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,40020317349,KEHE FAC 203 CROSS DOCK
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,40040317349,KEHE DAIRY CROSS DOCK
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,69706852011,UNCLE MATTS ORG OJ PULP FREE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,69706852012,UNCLE MATTS ORG OJ PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,71279711012,INDIAN RIVER VALENCIA OJ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,71279711059,INDIAN RIVER VALENCIA OJ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,72534118113,NATALIES ORANGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,76235705959,EVOLUTION ECL ORANGE ORGANIC
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,81004096024,VOLLEMANS OJ 64OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,81004096026,VOLLEMANS OJ 16OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,81547301241,BORDEN ORANGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,85001756523,1836 FARMS ORANGE JUICE HG
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM,85001756530,1836 FARMS ORANGE JUICE QT
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,827400050,REEDS KOMBUCHA CABERNET GRAPE 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,827400051,REEDS LMN GINGER RASP KOMBUCHA
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,827400052,REEDS PINK GRPFRUIT KOMBUCHA  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,827400053,REEDS CRANBERRY KOMBUCHA
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,827400054,REEDS GOJI GINGER KOMBUCHA    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,827400056,REEDS KOMBUCHA PASSION MANGO G
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,827400057,REEDS KOMBUCHA POMEGRA GING   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1400000680,BORDENS PURE ORANGE JUICE     
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1400000968,BORDEN ORANGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1400000969,BORDEN ORANGE JUICE           
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1400000971,BORDEN ORANGE JUICE           
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1400000979,100% ORANGE JUICE             
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1405408305,ODWALLA PINA SMOOTHIE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1405416509,ODWALLA CARROT MAPPLE MANGO   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1570014601,MEADOW GOLD HOMO MILK
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1570016102,MEADOW GOLD NONFAT SKIM MILK
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1570016155,VIVA 2% LOW FAT MILK
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1630015001,FN GROWER!S PRIDE ORANGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1630015002,FN GROWER!S PRIDE CS ORANGE JU
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1630015104,FLORIDAS NAT HM SQZD CAL/VIT D
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1630015154,FN GROWERS STYLE OJ     15183
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1630015195,FLORIDA!S NAT CAL & VITAMIN D 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1630016566,FNOJ CALCIUM WITH PULP NFC
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1630016567,FNOJ ORIGINAL WITH CALCIUM NFC
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1630016576,FNOJ W/ NO PULP CAL & VIT D
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1630016822,FNOJ NO PULP CAL VIT D 52OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,1707700932,LIFEWAY KEFIR GRN PMGRNTE ACAI
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2095800169,JERICHO FRESH APPLE CIDER
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2095800649,JERICHO FRESH APPLE CIDER
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2100079924,KRAFT 100% ORNAGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500000026,SIMPLY LT OJ PULP FREE SS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500000031,SIMPLY LIMEADE                
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500000035,SIMPLY ORANGE WITH CALCIUM SS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500000376,SIMPLY ORANGE CALCIUM SS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500000386,MIN MAID MULTI VITAMIN OJ     
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500000388,D.MIN MAID ACTIVE ENHANCED OJ 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002600,MM CHILLED ORANGE JUICE TWN PK
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002611,MIN MAID PREM OJ ORIGINAL
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002621,MINUTE MAID ORANGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002626,MIN MAID PREM OJ COUNTRY STYLE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002628,MIN MAID PREM OJ COUNTRY STYLE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002632,MIN MAID PREM CHOICE ORNG JCE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002637,MIN MD PREM OJ CALCIUM RICH
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002638,MINUTE MAID PREMIUM CHOICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002639,MIN MAID PREM CHC ORNG JCE C/S
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002641,MIN MAID PREM OJ CALCIUM FORTD
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002644,MINUTE MAID PREM CHOICE OJ REG
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002672,!S! MIN MD ORANGE JUICE ORIG
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002693,MIN MAID PREM OJ PULP FREE    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002694,MIN MAID PREM OJ PULP FREE    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002806,MIN MD PREM OJ CALCIUM RICH   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002808,MM PREM BLND OJ W/CALCIUM     
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002810,MINUTE MAID PFC ORANGE JUICE  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002828,MIN MAID PREM OJ PASSION
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002829,MIN MD PREM ORANGE CRANBERRY
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002842,MIN MD PREM HOME SQUEEZED OJ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002846,MIN MAID PREM OJ TANGERINE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500002894,"MIN MD PREM OJ W/C,E&ZINC     "
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500003006,SIMPLY ORANGE LOW ACID
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500004488,SIMPLY ORANGE LOW ACID
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500004496,SIMPLY OJ CALCIUM NO PULP 52OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500004783,MM ORANGE JUICE COUNTRY STYLE 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500005185,MM OJ COUNTRY STYLE 100% JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500005186,MM OJ PULP FREE 100% JUICE    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500005187,MM OJ CALCIUM 100% JUICE      
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500005420,MIN MD PREM LIGHT OJ BEVERAGE 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500005423,MIN MD HEART WISE LIGHT OJ    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500005427,MIN MD HRT WISE 50% FEW CAL OJ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500005434,SIMPLY ORANGE PULP FR CAL 89OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500005467,MINUTE MAID KIDS+ APPLE JUICE 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500005541,MIN MD PREM OR/STRAWBRY/BANANA
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500005543,SIMPLY ORNGE CAL PLP FREE 52OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500013680,SIMPLY ORANGE JUICE CALCIUM
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,2500013686,SIMPLY ORANGE JUICE LOW ACID
